date,month,inflation_yoy_ma,inflation_yoy (food + home + oil + silver/gold),rentindex,rent,rent is based on https://www.apartmentguide.com/blog/apartment-guide-annual-rent-report/#national-trends applied to the rent index,minwage,us10y,mb,mb_per_capita,m1,m2,m3,us_population,us_gdp_per_capita,gdp,population,income,inflation,life,<-- Cost of Living US est.,nomadlist,remoteok,makebook,levelsio,coffee,copper,lumber,oil,gold,silver,home,food,bigmac,cpi,food_and_home,spx_live,spx,btc,eth,"_live vs non live is because sometimes GOOGLEFINANCE historical data goes #N/A and dies, so I cached it a bit_",nasdaq_live,nasdaq,tsla_live,tsla,dji,asia,china,singapore
2010-08-01,2010-08,#REF!,#REF!,249.35,"1,342.11",,7.25,2.47,"1,993,700,000,000","6,430","1,757,300,000,000","8,681,400,000,000","8,656,500,000,000","310,060,000",49154.4959,"15,240,843,000,000","6,922,000,000",49276,2.94794619,"45,144",,,,,,1.7812,3.3682,206.26,71.92,"1,215.81",18.39,"$181,384.45",107.7,3.733333333,217.923,137.3879833,1125.86,1049.33,0.1,#N/A,,2295.36,2295.36,4.18,4.18,10014.72,57.45,388.4416349,2170.956133
2010-09-01,2010-09,#REF!,#REF!,249.66,"1,343.82",,7.25,2.53,"1,961,200,000,000","6,321","1,770,200,000,000","8,710,100,000,000","8,687,700,000,000","310,280,000",49119.64355,"15,240,843,000,000","6,922,000,000",49276,5.477191839,"46,213",,,,,,1.8305,3.6515,227,79.97,"1,270.98",20.55,"$178,847.07",114.1,3.733333333,218.275,135.4720534,1080.29,1141.2,0.1,#N/A,,2176.84,2176.84,4.09,4.09,10788.05,55.95,397.6476001,2286.580548
2010-10-01,2010-10,#REF!,#REF!,249.66,"1,343.80",,7.25,2.63,"1,961,700,000,000","6,318","1,789,500,000,000","8,754,400,000,000","8,736,700,000,000","310,488,000",49086.73765,"15,240,843,000,000","6,922,000,000",49276,5.41289721,"46,917",,,,,,2.0345,3.7335,275.4,81.43,"1,342.02",23.39,"$178,529.90",120.1,3.733333333,219.035,135.2365004,1146.24,1183.26,0.2,#N/A,,2370.75,2370.75,4.12,4.12,11118.49,61.55,446.1669216,2388.916106
2010-11-01,2010-11,#REF!,#REF!,250.18,"1,346.61",,7.25,2.81,"1,973,100,000,000","6,351","1,836,100,000,000","8,787,100,000,000","8,757,400,000,000","310,677,000",49056.87579,"15,240,843,000,000","6,922,000,000",49276,5.64648445,"47,408",,,,,,2.0115,3.8242,247,84.11,"1,369.89",26.54,"$177,299.65",124.1,3.733333333,219.59,134.3082398,1184.38,1180.55,0.2,#N/A,,2504.84,2504.84,4.28,4.28,11006.02,62.93,424.0565022,2433.922289
2010-12-01,2010-12,#REF!,#REF!,250.64,"1,349.08",,7.25,3.30,"2,017,000,000,000","6,488","1,853,600,000,000","8,823,500,000,000","8,789,300,000,000","310,858,000",49028.31196,"15,240,843,000,000","6,922,000,000",49276,7.881425191,"48,486",,,,,,2.405,4.4455,316.4,91.38,"1,390.55",29.32,"$174,589.26",129.3,3.733333333,220.472,132.2604344,1206.07,1257.64,0.3,#N/A,,2549.43,2549.43,6.87,6.87,11577.51,62.57,424.6682783,2416.51275
2011-01-01,2011-01,#REF!,#REF!,251.14,"1,351.78",,7.25,3.42,"2,047,900,000,000","6,584","1,868,800,000,000","8,850,000,000,000","8,825,900,000,000","311,023,000",50788.71981,"15,796,460,000,000","7,003,000,000",50054,10.01762629,"48,834",,,,,,2.448,4.4585,310,92.19,"1,360.46",28.51,"$172,618.95",133.7,4.065,221.187,130.7722576,1271.89,1286.12,0.5,#N/A,,2691.52,2691.52,5.32,5.32,11891.93,64.58,424.6013154,2479.313514
2011-02-01,2011-02,#REF!,#REF!,251.52,"1,353.79",,7.25,3.42,"2,211,600,000,000","7,107","1,895,200,000,000","8,898,700,000,000","8,871,400,000,000","311,173,000",50764.23726,"15,796,460,000,000","7,003,000,000",50054,10.98096101,"49,618",,,,,,2.717,4.4928,304.5,96.97,"1,374.68",30.78,"$171,186.86",137.6,4.065,221.898,129.6911301,1307.59,1327.22,0.9,#N/A,,2751.19,2751.19,4.78,4.78,12226.34,62.36,442.6400174,2353.616726
2011-03-01,2011-03,#REF!,#REF!,251.91,"1,355.89",,7.25,3.47,"2,395,300,000,000","7,694","1,897,100,000,000","8,944,300,000,000","8,915,700,000,000","311,333,000",50738.14854,"15,796,460,000,000","7,003,000,000",50054,11.51543964,"50,070",,,,,,2.6415,4.3075,303.4,106.72,"1,423.26",35.81,"$170,177.68",134.3,4.065,223.046,128.9246916,1306.33,1325.83,0.8,#N/A,,2737.41,2737.41,4.79,4.79,12319.73,60.06,447.134275,2444.397203
2011-04-01,2011-04,#REF!,#REF!,252.20,"1,357.49",,7.25,3.32,"2,496,600,000,000","8,015","1,902,200,000,000","9,018,200,000,000","8,977,900,000,000",311502000,50710.62144,"15,796,460,000,000",7003000000,50054,13.08656855,"51,183",,,,,,2.9975,4.1763,258.52,113.93,"1,480.89",42.7,"$172,071.10",136.4,4.065,224.093,130.3595837,1333.86,1363.61,3.5,#N/A,,2789.6,2789.6,5.33,5.33,12810.54,64.13,447.8542928,2517.440675
2011-05-01,2011-05,#REF!,#REF!,252.58,"1,359.54",,7.25,3.05,"2,567,200,000,000","8,237","1,956,500,000,000","9,057,500,000,000","9,029,200,000,000",311678000,50681.9859,"15,796,460,000,000",7003000000,50054,12.99761393,"50,082",,,,,,2.646,4.1775,243.5,102.7,"1,512.58",37.34,"$173,330.18",135.2,4.065,224.806,131.311788,1369.53,1345.2,8.7,#N/A,,2864.08,2864.08,5.49,5.49,12569.79,64.96,423.7813646,2583.331197
2011-06-01,2011-06,#REF!,#REF!,252.99,"1,361.71",,7.25,3.18,"2,648,500,000,000","8,492","1,959,400,000,000","9,196,100,000,000","9,113,400,000,000",311872000,50650.45916,"15,796,460,000,000",7003000000,50054,11.38792665,"49,591",,,,,,2.6555,4.2804,256.18,95.42,"1,529.36",35.8,"$174,867.99",134.9,4.065,224.806,132.4756697,1341.59,1320.64,16.1,#N/A,,2769.19,2769.19,5.7,5.7,12414.34,63,427.3677221,2532.617706
2011-07-01,2011-07,#REF!,#REF!,253.42,"1,364.06",,7.25,2.82,"2,684,800,000,000","8,603","2,001,200,000,000","9,320,500,000,000","9,301,400,000,000",312077000,50617.18742,"15,796,460,000,000",7003000000,50054,9.416576496,"49,389",,,,,,2.3955,4.4795,248.5,95.7,"1,572.75",37.92,"$175,165.94",133.2,4.065,225.395,132.6999284,1320.96,1292.28,13.4,#N/A,,2816.03,2816.03,5.8,5.8,12143.24,62.7,419.3272535,2598.599488
2011-08-01,2011-08,#REF!,#REF!,254.30,"1,368.75",,7.25,2.23,"2,657,700,000,000","8,510","2,122,400,000,000","9,550,000,000,000","9,515,100,000,000",312292000,50582.33961,"15,796,460,000,000",7003000000,50054,8.598691271,"49,026",,,,,,2.8842,4.201,248.64,88.81,"1,759.01",40.33,"$174,041.42",133,4.065,226.106,131.8485251,1308.13,1218.89,8.2,#N/A,,2744.61,2744.61,5.75,5.75,11613.53,62.66,402.3843467,2398.585893
2011-09-01,2011-09,#REF!,#REF!,254.90,"1,371.98",,7.25,1.92,"2,637,700,000,000","8,440","2,128,000,000,000","9,566,400,000,000","9,539,700,000,000",312509000,50547.21624,"15,796,460,000,000",7003000000,50054,3.34254461,"47,758",,,,,,2.289,3.152,211.1,79.2,"1,772.14",38.15,"$174,252.87",130.4,4.065,226.597,132.0066228,1219.05,1131.42,5.1,#N/A,,2546.04,2546.04,4.8,4.8,10913.38,55.75,369.3498888,2222.632536
2011-10-01,2011-10,#REF!,#REF!,255.65,"1,376.05",,7.25,2.17,"2,637,800,000,000","8,435","2,136,200,000,000","9,591,800,000,000","9,571,300,000,000",312708000,50515.04918,"15,796,460,000,000",7003000000,50054,3.274149921,"48,453",,,,,,2.2695,3.632,237.16,93.19,"1,666.43",31.97,"$172,580.50",125.7,4.065,226.75,130.7370953,1099.23,1253.3,3.3,#N/A,,2335.83,2335.83,4.75,4.75,11955.01,45.36,388.7740575,2186.320412
2011-11-01,2011-11,#REF!,#REF!,256.21,"1,379.04",,7.25,2.08,"2,605,400,000,000","8,327","2,171,200,000,000","9,627,900,000,000","9,612,300,000,000",312889000,50485.82724,"15,796,460,000,000",7003000000,50054,3.74338148,"49,183",,,,,,2.3628,3.5674,218.2,100.36,"1,739.00",33.08,"$172,791.95",126.1,4.065,227.169,130.8974639,1218.28,1246.96,3,#N/A,,2606.96,2606.96,5.78,5.78,12045.68,52.8,366.5956832,2156.446843
2011-12-01,2011-12,#REF!,#REF!,256.80,"1,382.23",,7.25,1.89,"2,619,600,000,000","8,368","2,156,300,000,000","9,652,200,000,000","9,651,100,000,000",313064000,50457.60611,"15,796,460,000,000",7003000000,50054,0.3352947372,"48,648",,,,,,2.2685,3.4351,258.3,98.83,"1,639.97",30.3,"$171,888.49",122.1,4.065,227.223,130.2105246,1244.58,1257.6,4.7,#N/A,,2626.2,2626.2,6.52,6.52,12217.56,52.49,348.6163909,2064.219235
2012-01-01,2012-01,#REF!,#REF!,257.27,"1,384.75",,7.25,1.83,"2,640,800,000,000","8,431","2,204,300,000,000","9,748,800,000,000","9,730,300,000,000",313227000,52226.86103,"16,358,863,000,000",7086000000,51017,-0.7084847386,"48,488",,,,,,2.1505,3.79,248.2,98.48,"1,654.05",30.65,"$170,120.01",122.4,4.3275,227.842,128.8720277,#N/A,1312.41,5.5,#N/A,,#N/A,#N/A,#N/A,#N/A,12632.91,#N/A,363.1219296,2242.642091
2012-02-01,2012-02,#REF!,#REF!,257.84,"1,387.84",,7.25,1.98,"2,694,400,000,000","8,598","2,210,400,000,000","9,792,500,000,000","9,773,100,000,000",313383000,52200.86284,"16,358,863,000,000",7086000000,51017,-0.3054807392,"49,466",,,,,,2.0323,3.8777,273.32,107.07,"1,744.82",34.14,"$170,610.19",125.4,4.3275,228.329,129.2453606,1324.08,1365.68,4.9,#N/A,,2848.27,2848.27,5.92,5.92,12952.07,56.02,385.5708907,2381.529264
2012-03-01,2012-03,#REF!,#REF!,258.34,"1,390.50",,7.25,2.23,"2,655,200,000,000","8,468","2,227,200,000,000","9,839,000,000,000","9,817,800,000,000",313546000,52173.72571,"16,358,863,000,000",7086000000,51017,-1.596790714,"49,271",,,,,,1.8245,3.825,260.9,103.02,"1,675.95",32.95,"$173,176.40",125.8,4.3275,228.807,131.1882622,1374.09,1408.47,4.9,#N/A,,2988.97,2988.97,6.88,6.88,13212.04,58.44,359.4008945,2406.251615
2012-04-01,2012-04,#REF!,#REF!,258.98,"1,393.95",,7.25,1.95,"2,639,800,000,000","8,415","2,253,500,000,000","9,898,200,000,000","9,872,100,000,000",313710000,52146.45054,"16,358,863,000,000",7086000000,51017,-3.269701093,"49,509",,,,,,1.7923,3.8303,282.5,104.87,"1,649.20",31.53,"$175,636.90",124.4,4.3275,229.187,133.0497795,1418.9,1397.91,4.9,#N/A,,3119.7,3119.7,7.32,7.32,13213.63,57.07,380.1132162,2369.398875
2012-05-01,2012-05,#REF!,#REF!,259.48,"1,396.67",,7.25,1.59,"2,616,500,000,000","8,336","2,256,600,000,000","9,918,900,000,000","9,903,800,000,000",313883000,52117.70946,"16,358,863,000,000",7086000000,51017,-4.815313843,"47,670",,,,,,1.6065,3.3655,281,86.53,"1,589.04",28.72,"$178,462.62",119,4.3275,228.713,135.1847373,1405.82,1310.33,5.2,#N/A,,3050.44,3050.44,6.76,6.76,12393.45,56.54,373.5390645,2241.886966
2012-06-01,2012-06,#REF!,#REF!,259.89,"1,398.88",,7.25,1.67,"2,618,800,000,000","8,338","2,272,900,000,000","9,994,100,000,000","9,973,600,000,000",314072000,52086.34644,"16,358,863,000,000",7086000000,51017,-4.237247627,"47,490",,,,,,1.7058,3.4952,271.96,84.96,"1,598.76",27.98,"$180,298.38",115.9,4.3275,228.524,136.572045,1278.04,1362.16,6.7,#N/A,,2747.48,2747.48,5.63,5.63,12880.09,49.46,350.2403881,2235.861905
2012-07-01,2012-07,#REF!,#REF!,260.48,"1,402.02",,7.25,1.51,"2,647,800,000,000","8,425","2,311,700,000,000","10,078,400,000,000","10,046,800,000,000",314272000,52053.19914,"16,358,863,000,000",7086000000,51017,-2.117530014,"48,343",,,,,,1.744,3.4175,281,88.06,"1,594.29",27.43,"$180,596.33",122.1,4.3275,228.59,136.8022839,1365.51,1379.32,9.4,#N/A,,2951.23,2951.23,6.08,6.08,13008.68,52.58,329.7447878,2400.125339
2012-08-01,2012-08,#REF!,#REF!,261.00,"1,404.84",,7.25,1.57,"2,650,700,000,000","8,429","2,346,200,000,000","10,147,800,000,000","10,117,900,000,000",314489000,52017.282,"16,358,863,000,000",7086000000,51017,0.265177124,"49,156",,,,,,1.6471,3.4564,284.02,96.47,"1,630.31",28.8,"$180,971.17",123.3,4.3275,229.918,137.086943,1375.14,1406.58,10.2,#N/A,,2920.21,2920.21,5.25,5.25,13090.84,53.12,322.4335227,2429.093395
2012-09-01,2012-09,#REF!,#REF!,261.62,"1,408.18",,7.25,1.65,"2,594,900,000,000","8,246","2,378,600,000,000","10,209,600,000,000","10,200,200,000,000",314703000,51981.90993,"16,358,863,000,000",7086000000,51017,2.666255592,"49,031",,,,,,1.735,3.758,279,92.19,"1,744.81",33.61,"$180,807.78",125.2,4.3275,231.015,136.9646964,1406.58,1440.67,12.4,#N/A,,#N/A,#N/A,#N/A,#N/A,13437.13,#N/A,331.944944,2454.359087
2012-10-01,2012-10,#REF!,#REF!,262.63,"1,413.62",,7.25,1.72,"2,611,800,000,000","8,294","2,429,400,000,000","10,300,700,000,000","10,261,300,000,000",314905000,51948.56544,"16,358,863,000,000",7086000000,51017,-0.09333099439,"48,408",,,,,,1.5465,3.5175,328.72,86.24,"1,746.58",33.19,"$180,836.61",124,4.3275,231.638,136.9856121,1444.49,1412.16,11.2,#N/A,,3113.53,3113.53,5.83,5.83,13096.46,56.79,331.4511083,2472.230613
2012-11-01,2012-11,#REF!,#REF!,263.14,"1,416.34",,7.25,1.62,"2,646,800,000,000","8,400","2,405,200,000,000","10,333,900,000,000","10,319,900,000,000",315092000,51917.73514,"16,358,863,000,000",7086000000,51017,-1.160428101,"48,612",,,,,,1.489,3.6383,340.1,88.91,"1,721.64",32.77,"$181,000.00",123.6,4.3275,231.249,137.1089941,1427.59,1416.18,12.6,#N/A,,3020.06,3020.06,5.85,5.85,13025.58,57.32,317.7652068,2516.972146
2012-12-01,2012-12,#REF!,#REF!,263.67,"1,419.21",,7.25,1.78,"2,675,900,000,000","8,488","2,459,700,000,000","10,527,000,000,000","10,445,700,000,000",315258000,51890.39771,"16,358,863,000,000",7086000000,51017,0.2518229963,"48,771",,,,,,1.438,3.6502,374.86,91.82,"1,684.76",31.87,"$180,519.44",122.9,4.3275,231.221,136.7446845,1409.46,1426.19,13.5,#N/A,,3002.2,3002.2,6.92,6.92,13104.14,57.93,363.9454287,2594.690528
2013-01-01,2013-01,#REF!,#REF!,264.25,"1,422.31",,7.25,2.02,"2,741,700,000,000","8,693","2,465,200,000,000","10,474,900,000,000","10,471,200,000,000",315400000,54163.40203,"17,083,137,000,000",7170000000,53585,1.781991323,"49,353",,,,,,1.4695,3.732,352.7,97.49,"1,671.85",31.06,"$180,711.66",123.4,4.556666667,231.679,136.8905718,1426.19,1498.11,20.4,#N/A,,#N/A,#N/A,#N/A,#N/A,13860.58,#N/A,383.5400954,2689.161565
2013-02-01,2013-02,#REF!,#REF!,264.90,"1,425.85",,7.25,1.89,"2,845,300,000,000","9,017","2,465,900,000,000","10,480,300,000,000","10,468,200,000,000",315535000,54140.2285,"17,083,137,000,000",7170000000,53585,-0.9557711105,"48,994",,,,,,1.4309,3.5435,384.7,92.05,"1,627.57",30.33,"$181,941.91",123.2,4.556666667,232.937,137.821709,1513.17,1514.68,33.4,#N/A,,3179.1,3179.1,7.66,7.66,14054.49,60.8,379.9426258,2642.17188
2013-03-01,2013-03,#REF!,#REF!,265.60,"1,429.62",,7.25,1.87,"2,935,000,000,000","9,297","2,488,800,000,000","10,560,900,000,000","10,539,700,000,000",315682000,54115.01764,"17,083,137,000,000",7170000000,53585,0.7673861444,"49,649",,,,,,1.3715,3.402,391.2,97.23,"1,593.09",28.79,"$185,219.36",122.9,4.556666667,232.282,140.3024831,1518.2,1569.19,93,#N/A,,3169.74,3169.74,6.93,6.93,14578.54,60.13,359.7135339,2672.584296
2013-04-01,2013-04,#REF!,#REF!,266.09,"1,432.26",,7.25,1.70,"3,011,700,000,000","9,535","2,534,500,000,000","10,596,700,000,000","10,575,100,000,000",315841000,54087.77518,"17,083,137,000,000",7170000000,53585,0.05487257408,"49,536",,,,,,1.3507,3.1875,349.5,93.46,"1,487.86",25.36,"$187,747.13",122.9,4.556666667,231.797,142.2159831,1562.17,1597.57,139.2,#N/A,,3239.17,3239.17,8.79,8.79,14839.8,58.54,353.259522,2713.624685
2013-05-01,2013-05,#REF!,#REF!,266.84,"1,436.28",,7.25,2.16,"3,116,900,000,000","9,863","2,535,900,000,000","10,635,100,000,000","10,611,300,000,000",316016000,54057.82302,"17,083,137,000,000",7170000000,53585,4.040902343,"49,596",,,,,,1.2705,3.2925,306.3,91.97,"1,414.03",23.04,"$191,159.15",122.1,4.556666667,231.893,144.7982471,1582.7,1630.74,128.8,#N/A,,3299.13,3299.13,10.66,10.66,15115.57,59.74,375.8597034,2689.547791
2013-06-01,2013-06,#REF!,#REF!,267.45,"1,439.56",,7.25,2.52,"3,201,500,000,000","10,125","2,522,400,000,000","10,668,100,000,000","10,665,900,000,000",316202000,54026.0245,"17,083,137,000,000",7170000000,53585,5.397650048,"50,053",,,,,,1.2032,3.0561,298.72,96.56,"1,343.35",21.11,"$193,523.53",120.9,4.556666667,232.445,146.5871538,1640.42,1606.28,97.5,#N/A,,3465.37,3465.37,18.52,18.52,14909.6,59.09,322.9985114,2491.052861
2013-07-01,2013-07,#REF!,#REF!,267.87,"1,441.82",,7.25,2.60,"3,290,900,000,000","10,401","2,552,200,000,000","10,760,100,000,000","10,721,900,000,000",316405000,53991.36234,"17,083,137,000,000",7170000000,53585,4.670237148,"50,601",,,,,,1.186,3.1185,310.5,105.03,"1,285.52",19.71,"$194,561.55",117.9,4.556666667,232.9,147.370655,1614.96,1685.73,106.2,#N/A,,3434.49,3434.49,23.44,23.44,15499.54,54.83,325.6930399,2539.550948
2013-08-01,2013-08,#REF!,#REF!,268.84,"1,447.02",,7.25,2.78,"3,398,900,000,000","10,735","2,562,800,000,000","10,809,500,000,000","10,780,400,000,000",316627000,53953.50681,"17,083,137,000,000",7170000000,53585,3.119009012,"50,689",,,,,,1.1546,3.2314,319.2,107.65,"1,351.74",21.89,"$194,167.48",116.1,4.556666667,233.456,147.0709848,1706.87,1632.97,141,#N/A,,3675.74,3675.74,27.11,27.11,14810.31,56.78,343.4631789,2383.285045
2013-09-01,2013-09,#REF!,#REF!,269.32,"1,449.60",,7.25,2.64,"3,486,900,000,000","11,005","2,589,900,000,000","10,901,300,000,000","10,832,600,000,000",316846000,53916.21482,"17,083,137,000,000",7170000000,53585,2.569954083,"50,292",,,,,,1.137,3.323,344.1,102.33,"1,348.60",22.56,"$194,148.26",116.4,4.556666667,233.544,147.0566625,#N/A,1681.55,141.9,#N/A,,#N/A,#N/A,#N/A,#N/A,15129.67,#N/A,355.9252523,2488.390488
2013-10-01,2013-10,#REF!,#REF!,269.82,"1,452.33",,7.25,2.57,"3,589,500,000,000","11,321","2,625,400,000,000","10,980,700,000,000","10,945,200,000,000",317055000,53880.6737,"17,083,137,000,000",7170000000,53585,3.158346527,"49,936",,,,,,1.054,3.3005,366.7,96.38,"1,316.58",21.92,"$193,561.97",118.7,4.556666667,233.669,146.6145872,1695,1756.54,211.2,#N/A,,3817.98,3817.98,38.6,38.6,15545.75,59.27,352.0192371,2559.321315
2013-11-01,2013-11,#REF!,#REF!,270.39,"1,455.37",,7.25,2.75,"3,684,600,000,000","11,614","2,627,900,000,000","10,979,100,000,000","10,953,000,000,000",317248000,53847.89502,"17,083,137,000,000",7170000000,53585,2.150370087,"49,657",,,,,,1.1073,3.2237,364.8,92.72,"1,275.86",20.76,"$193,023.74",118.7,4.556666667,234.1,146.2071517,1761.64,1805.81,1205.7,#N/A,,3922.04,3922.04,32.43,32.43,16086.41,60.48,365.0219756,2558.435655
2013-12-01,2013-12,#REF!,#REF!,271.22,"1,459.85",,7.25,3.04,"3,717,500,000,000","11,711","2,648,400,000,000","11,039,300,000,000","11,015,000,000,000",317429000,53817.19062,"17,083,137,000,000",7170000000,53585,2.785788367,"50,129",,,,,,1.107,3.4055,367.22,98.42,"1,221.51",19.67,"$192,802.68",118.2,4.556666667,234.719,146.0394327,1800.9,1848.36,805.9,#N/A,,4045.26,4045.26,24.83,24.83,16576.66,60.14,349.6442092,2523.044819
2014-01-01,2014-01,#REF!,#REF!,271.92,"1,463.61",,7.25,2.67,"3,728,500,000,000","11,740","2,694,100,000,000","11,114,800,000,000","11,065,600,000,000",317598000,56202.84762,"17,849,912,000,000",7254000000,53657,1.272687614,"49,981",,,,,,1.252,3.197,353.8,97.49,"1,244.27",19.88,"$192,456.67",116.2,4.795,235.288,145.7759922,#N/A,1782.59,938.8,#N/A,,#N/A,#N/A,#N/A,#N/A,15698.85,#N/A,335.9913641,2398.157607
2014-02-01,2014-02,#REF!,#REF!,272.46,"1,466.53",,7.25,2.66,"3,833,400,000,000","12,064","2,707,100,000,000","11,175,500,000,000","11,148,700,000,000",317758000,56174.54793,"17,849,912,000,000",7254000000,53657,4.054393688,"50,980",,,,,0,1.802,3.1977,351.76,102.59,"1,299.58",20.85,"$193,379.36",118.5,4.795,235.547,146.4762016,1741.89,1859.45,573.9,#N/A,,3996.96,3996.96,35.42,35.42,16321.71,54.75,336.0840555,2435.429685
2014-03-01,2014-03,#REF!,#REF!,273.34,"1,471.27",,7.25,2.73,"3,885,900,000,000","12,223","2,762,300,000,000","11,224,200,000,000","11,190,300,000,000",317924000,56145.2171,"17,849,912,000,000",7254000000,53657,3.553893937,"51,414",,,,,0,1.779,3.0255,335.8,101.58,"1,336.08",20.72,"$195,791.79",122.1,4.795,236.028,148.3051153,1845.73,1872.34,444.7,#N/A,,4277.3,4277.3,50.11,50.11,16457.66,57.63,327.8360311,2514.386393
2014-04-01,2014-04,#REF!,#REF!,274.26,"1,476.19",,7.25,2.67,"3,930,700,000,000","12,357","2,793,100,000,000","11,296,000,000,000","11,246,500,000,000",318098000,56114.50559,"17,849,912,000,000",7254000000,53657,4.069882599,"51,552",,,,,0,2.0529,3.0279,332.14,99.74,"1,298.45",19.74,"$197,906.28",121.4,4.795,236.468,149.905236,1885.52,1883.95,445.6,#N/A,,4268.04,4268.04,43.39,43.39,16580.84,59.83,324.3165767,2594.354006
2014-05-01,2014-05,#REF!,#REF!,275.01,"1,480.27",,7.25,2.48,"3,911,500,000,000","12,289","2,792,300,000,000","11,347,500,000,000","11,314,800,000,000",318284000,56081.71319,"17,849,912,000,000",7254000000,53657,4.561078439,"51,859",,,,,0,1.775,3.1235,312.3,102.71,"1,288.74",19.34,"$200,145.71",121.3,4.795,236.918,151.6003894,1883.68,1923.57,627.9,#N/A,,4127.45,4127.45,41.55,41.55,16717.17,59.8,326.3554942,2630.701406
2014-06-01,2014-06,#REF!,#REF!,275.82,"1,484.60",,7.25,2.53,"3,948,700,000,000","12,399","2,834,500,000,000","11,404,800,000,000","11,367,100,000,000",318479000,56047.37518,"17,849,912,000,000",7254000000,53657,4.119700053,"52,115",,,,,0,1.7468,3.2004,335.66,105.37,"1,279.10",19.89,"$202,433.20",119.3,4.795,237.231,153.3304855,1924.97,1960.23,635.1,#N/A,,4237.2,4237.2,40.94,40.94,16826.6,62.08,329.9219661,2597.679497
2014-07-01,2014-07,#REF!,#REF!,276.66,"1,489.15",,7.25,2.58,"3,989,100,000,000","12,517","2,841,400,000,000","11,469,800,000,000","11,428,400,000,000",318692000,56009.91553,"17,849,912,000,000",7254000000,53657,1.740754113,"51,482",,,,,0,1.9505,3.231,324.4,98.17,"1,310.59",20.92,"$203,125.21",116.4,4.795,237.498,153.8521358,1973.32,1930.67,589.5,#N/A,,4458.65,4458.65,47.94,47.94,16563.3,63.22,357.3091114,2705.959053
2014-08-01,2014-08,#REF!,#REF!,277.32,"1,492.68",,7.25,2.35,"4,075,000,000,000","12,777","2,794,100,000,000","11,479,200,000,000","11,457,600,000,000",318921000,55969.69782,"17,849,912,000,000",7254000000,53657,0.7232287375,"51,055",,"1,978",,,"1,978",2.0011,3.1554,344.8,95.96,"1,295.13",19.74,"$202,731.15",113,4.795,237.46,153.5512621,1925.15,2003.37,481.8,#N/A,,4352.64,4352.64,46.65,46.65,17098.45,64.85,361.4967144,2667.155115
2014-09-01,2014-09,#REF!,#REF!,278.15,"1,497.15",,7.25,2.52,"4,049,200,000,000","12,687","2,874,000,000,000","11,526,500,000,000","11,492,000,000,000",319149000,55929.71308,"17,849,912,000,000",7254000000,53657,0.05370818546,"50,319",,"3,133",,,"3,133",1.9335,3.0075,332.9,91.16,"1,236.55",18.37,"$201,933.41",109.4,4.795,237.477,152.9446546,#N/A,1972.29,388.2,#N/A,,#N/A,#N/A,#N/A,#N/A,17042.9,#N/A,384.9940705,2623.135218
2014-10-01,2014-10,#REF!,#REF!,278.80,"1,500.63",,7.25,2.35,"4,001,500,000,000","12,529","2,869,600,000,000","11,603,600,000,000","11,551,400,000,000",319367000,55891.53544,"17,849,912,000,000",7254000000,53657,-0.9725624238,"49,451",,"4,918",,,"4,918",1.88,3.047,323.88,80.54,"1,222.49",17.16,"$201,962.25",109.4,4.795,237.43,152.9664863,1946.16,2018.05,387.427002,#N/A,,4422.09,4422.09,48.05,48.05,17390.52,60.33,396.4590355,2566.429184
2014-11-01,2014-11,#REF!,#REF!,279.76,"1,505.81",,7.25,2.18,"3,830,400,000,000","11,986","2,880,700,000,000","11,606,300,000,000","11,590,600,000,000",319561000,55857.60465,"17,849,912,000,000",7254000000,53657,-2.885208889,"48,225",,"9,901",,,"9,901",1.8729,2.8608,327.7,66.15,"1,175.33",15.97,"$202,154.47",108.2,4.795,236.983,153.1110867,2017.81,2067.56,338.649994,#N/A,,4638.91,4638.91,48.52,48.52,17828.24,62.51,436.0011578,2605.14777
2014-12-01,2014-12,#REF!,#REF!,280.38,"1,509.17",,7.25,2.17,"3,934,500,000,000","12,305","2,937,800,000,000","11,705,200,000,000","11,668,000,000,000",319742000,55825.9847,"17,849,912,000,000",7254000000,53657,-6.557926257,"46,842",,"16,709",,,"16,709",1.666,2.8281,328.78,53.27,"1,200.62",16.3,"$202,231.36",105.2,4.795,236.252,153.1670208,2053.44,2058.9,378.248993,#N/A,,4727.35,4727.35,46.33,46.33,17823.07,61.88,522.3971011,2574.733398
2015-01-01,2015-01,#REF!,#REF!,281.22,"1,513.69",,7.25,1.68,"4,017,100,000,000","12,557","2,935,500,000,000","11,769,200,000,000","11,732,100,000,000",319904000,57450.99467,"18,378,803,000,000",7339000000,56516,-7.935173521,"46,015",,"30,424",,,"30,424",1.619,2.4945,321.8,48.24,"1,250.75",17.24,"$201,327.90",100.7,4.79,234.747,152.479703,#N/A,1994.99,320.434998,#N/A,,#N/A,#N/A,#N/A,#N/A,17164.95,#N/A,514.3996798,2561.522536
2015-02-01,2015-02,#REF!,#REF!,282.17,"1,518.79",,7.25,2.00,"3,840,500,000,000","12,000","3,006,400,000,000","11,888,100,000,000","11,852,500,000,000",320053000,57424.24848,"18,378,803,000,000",7339000000,56516,-9.688359382,"46,041",,"45,248",117,,"45,365",1.3975,2.6964,295.28,49.76,"1,227.08",16.79,"$203,211.72",98.5,4.79,235.342,153.904073,2020.85,2104.5,216.867004,#N/A,,4676.69,4676.69,42.19,42.19,18132.7,62.92,528.1257373,2512.559609
